"record_id","headword","headword_raw","headword_normalized","homonym_number","classification","classification_family","translation_raw","sense_count","senses_json","example_count","examples_json","variant_count","variants_json","comments_raw","source_code","source_document","page_start","page_end","transcription_status","publication_status","validation_status"
"RD-000068","Anéchani","Anéchani","anechani","","Vi","Vi","Rezumbar","1","[""Rezumbar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000069","Aní","Aní","ani","","Vi","Vi","Decir","1","[""Decir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000070","Anihuami","Anihuami","anihuami","","Pp","Pp","Querer decir","1","[""Querer decir""]","1","[""¿Churigá anihuami ju?, ¿Qué quiere decir?""]","0","[]","¿Churigá anihuami ju?, ¿Qué quiere decir?","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000071","Anirá","Anirá","anira","","Vi","Vi","Decir","1","[""Decir""]","1","[""¿Churigá anirá?, ¿Cómo dirá?""]","0","[]","¿Churigá anirá?, ¿Cómo dirá?","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000072","Aniríhuachi","Aniríhuachi","anirihuachi","","Adv","Adv","En el tiempo en que se dice","1","[""En el tiempo en que se dice""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000073","Aniríhuami","Aniríhuami","anirihuami","","Pp","Pp","Nombrado","1","[""Nombrado""]","1","[""Samichí aniríhuachi, lugar nombrado Samachique""]","0","[]","Samichí aniríhuachi, lugar nombrado Samachique","SRC-02","DICCIONARIO raramuri.pdf","6","6","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000074","Aoréachi","Aoréachi","aoreachi","","S","S","Tascatal","1","[""Tascatal""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000075","Aorí","Aorí","aori","","S","S","Táscate (un árbol de la familia del cedro)","1","[""Táscate (un árbol de la familia del cedro)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000076","Apabera","Apabera","apabera","","Vi","Vi","Andar acarreando (en el lomo)","1","[""Andar acarreando (en el lomo)""]","1","[""[fut.: apabérama]""]","1","[""fut.: apabérama""]","[fut.: apabérama]","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000077","Apanérohua","Apanérohua","apanerohua","","S","S","Compañero","1","[""Compañero""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000078","Aparocha","Aparocha","aparocha","","S","S","Abuelo materno","1","[""Abuelo materno""]","1","[""Echi nijé iyera onorá nijé aparóchahuara ju, el papá de mi madre es mi abuelo materno.""]","0","[]","Echi nijé iyera onorá nijé aparóchahuara ju, el papá de mi madre es mi abuelo materno.","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000079","Aparocha","Aparocha","aparocha","","S","S","Nieto (del abuelo materno)","1","[""Nieto (del abuelo materno)""]","1","[""Echi nijé iyera onorá nijé aparóchahuara ju, el papá de mi madre es mi abuelo materno.""]","0","[]","Echi nijé iyera onorá nijé aparóchahuara ju, el papá de mi madre es mi abuelo materno.","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000080","Aparú","Aparú","aparu","","Vi","Vi","Estar bravo","1","[""Estar bravo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000081","Aparúami","Aparúami","aparuami","","Adj","Adj","Bravo, cruel, feroz, malvado, valiente, violento","1","[""Bravo, cruel, feroz, malvado, valiente, violento""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000082","Apé","Apé","ape","","Vt","Vt","Echar a la espalda","1","[""Echar a la espalda""]","1","[""Nijé apema, yo voy a traerlo en la espalda. Echi rijoy apema cuco, ese hombre se va a echar un tercio de leña en la espalda.""]","0","[]","Nijé apema, yo voy a traerlo en la espalda. Echi rijoy apema cuco, ese hombre se va a echar un tercio de leña en la espalda.","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000083","Apera","Apera","apera","","Vt sing","Vt","Llevar en la espalda","1","[""Llevar en la espalda""]","1","[""Ripópachi apérama sunú, va a llevar el (saco de) maíz en la espalda. [fut.: aperama; pl.: pabera]""]","1","[""fut.: aperama; pl.: pabera""]","Ripópachi apérama sunú, va a llevar el (saco de) maíz en la espalda. [fut.: aperama; pl.: pabera]","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000084","Apurá","Apurá","apura","","Vi","Vi","Hacer olas (el agua)","1","[""Hacer olas (el agua)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000085","Apurí","Apurí","apuri","","S","S","Un árbol de la barranca","1","[""Un árbol de la barranca""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000086","Aqué","1Aqué","aque","1","Vi","Vi","Tener huaraches","1","[""Tener huaraches""]","1","[""Véase acá""]","0","[]","Véase acá","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000087","Aqué","2Aqué","aque","2","Vi","Vi","Nadar","1","[""Nadar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000088","Aquibi","Aquibi","aquibi","","Vi sing","Vi","Desaparecer","1","[""Desaparecer""]","1","[""[pl.: mo'huibi]""]","1","[""pl.: mo'huibi""]","[pl.: mo'huibi]","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000089","Arara","Arara","arara","","S","S","Arado","1","[""Arado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000090","Aré","Aré","are","","Vt","Vt","Descornar","1","[""Descornar""]","1","[""Echi toro tamí chi'iburi; ma huaminá arémani, ese toro me acorneó; ya voy a descornarlo.""]","0","[]","Echi toro tamí chi'iburi; ma huaminá arémani, ese toro me acorneó; ya voy a descornarlo.","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000091","Arí","Arí","ari","","Adv","Adv","Tarde","1","[""Tarde""]","1","[""Jipi arí, hoy en la tarde, enseguida""]","0","[]","Jipi arí, hoy en la tarde, enseguida","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000092","Arí biché","Arí biché","ari biche","","","Sin clasificar","Entonces","1","[""Entonces""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000093","Ariché","Ariché","ariche","","Vi","Vi","Tardar, dilatar","1","[""Tardar, dilatar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000094","Arigá","Arigá","ariga","","","Sin clasificar","A pesar de, de todos modos","1","[""A pesar de, de todos modos""]","1","[""Arigá ruráachi nochabo, a pesar del frío vamos a trabajar. Arigá 'huérari, urgente Ariga 'huérari ju, es menester""]","0","[]","Arigá ruráachi nochabo, a pesar del frío vamos a trabajar. Arigá 'huérari, urgente Ariga 'huérari ju, es menester","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000095","Arihua","Arihua","arihua","","Vi","Vi","Ser tarde, atardecer","1","[""Ser tarde, atardecer""]","1","[""Ma arihua, terico chonama, ya es tarde, pronto va a obscurecer.""]","0","[]","Ma arihua, terico chonama, ya es tarde, pronto va a obscurecer.","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000096","Arihuá","Arihuá","arihua","","S","S","Alma","1","[""Alma""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000097","Arihué","Arihué","arihue","","Vt","Vt","Dejar","1","[""Dejar""]","1","[""Rijoy huaminá arihueri binoy upira, el hombre dejó a su esposa. Echo'ná bitichí arihueri ripurá, dejó el hacha en la casa. ¡Arihué! ¡Quetasi namó orá!, ¡Déjalo! iNo le hagas nada! [pp.: arihuérami; fut.: arihuema]""]","1","[""pp.: arihuérami; fut.: arihuema""]","Rijoy huaminá arihueri binoy upira, el hombre dejó a su esposa. Echo'ná bitichí arihueri ripurá, dejó el hacha en la casa. ¡Arihué! ¡Quetasi namó orá!, ¡Déjalo! iNo le hagas nada! [pp.: arihuérami; fut.: arihuema]","SRC-02","DICCIONARIO raramuri.pdf","7","7","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000098","Arimuri","Arimuri","arimuri","","S","S","Almud","1","[""Almud""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000099","A'rínaromí","A'rínaromí","a'rinaromi","","Adv","Adv","Al poco rato","1","[""Al poco rato""]","1","[""Maparimi cu simiri, que ayó, pe a'rínaromí échico nahuarí, a poco de haberse ido usted, llegó él.""]","0","[]","Maparimi cu simiri, que ayó, pe a'rínaromí échico nahuarí, a poco de haberse ido usted, llegó él.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000100","Ariósibá","Ariósibá","ariosiba","","Interj","Interj","¡Adiós!","1","[""¡Adiós!""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000101","Arirí","Arirí","ariri","","Interj","Interj","iAy!","1","[""iAy!""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000102","Aró","Aró","aro","","Vi","Vi","Marchitarse","1","[""Marchitarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000103","Asahua","Asahua","asahua","","Vy","V","Acudir","1","[""Acudir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000104","Asapa","Asapa","asapa","","Vt","Vt","Sacudir","1","[""Sacudir""]","1","[""Cará asápari quimá, mapujiti hue napisóori. Sacudió bien la cobija, porque tenía mucho polvo.""]","0","[]","Cará asápari quimá, mapujiti hue napisóori. Sacudió bien la cobija, porque tenía mucho polvo.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000105","Asayé","Asayé","asaye","","S pl","S","Enemigos","1","[""Enemigos""]","1","[""[sing.: sayé]""]","1","[""sing.: sayé""]","[sing.: sayé]","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000106","Asé","Asé","ase","","Vt","Vt","Montar (un animal)","1","[""Montar (un animal)""]","1","[""Cahué asigá cu simiri. Montando el caballo, se fué. Que cho binéami ju aserihua. Todavía no está entrenado a ser montado. Asigá montando""]","0","[]","Cahué asigá cu simiri. Montando el caballo, se fué. Que cho binéami ju aserihua. Todavía no está entrenado a ser montado. Asigá montando","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000107","Así","Así","asi","","Adv","Adv","También","1","[""También""]","1","[""Binoy upira así simiri. Su esposa también se fue.""]","0","[]","Binoy upira así simiri. Su esposa también se fue.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000108","Asibá","Asibá","asiba","","Imper","Imper","Siéntate","1","[""Siéntate""]","1","[""Mami risiri inaria, echo'ná ritérari moba asibá. Ya te cansaste de andar, siéntate allí sobre la piedra.""]","0","[]","Mami risiri inaria, echo'ná ritérari moba asibá. Ya te cansaste de andar, siéntate allí sobre la piedra.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000109","Asiba","Asiba","asiba","","Vi sing","Vi","Sentarse","1","[""Sentarse""]","1","[""Pachá asíbaga, huarú co'huari. Sentándose adentro, comió mucho. Echo'ná escuélachi asíbami rihuárini. Le ví sentado allí, en la escuela.""]","0","[]","Pachá asíbaga, huarú co'huari. Sentándose adentro, comió mucho. Echo'ná escuélachi asíbami rihuárini. Le ví sentado allí, en la escuela.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000110","Asiba","Asiba","asiba","","","Sin clasificar","Quedarse (cosa)","1","[""Quedarse (cosa)""]","1","[""Echi huarú rité ripana jonsa cabótasa, huami ri’ré asíbari. Esa piedra rodó desde arriba y se quedó allí abajo. [pl.: muchiba] asináari vi quería sentarse""]","1","[""pl.: muchiba""]","Echi huarú rité ripana jonsa cabótasa, huami ri’ré asíbari. Esa piedra rodó desde arriba y se quedó allí abajo. [pl.: muchiba] asináari vi quería sentarse","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000111","Asira","Asira","asira","","Vi","Vi","Estar sentado (haciendo algo)","1","[""Estar sentado (haciendo algo)""]","1","[""Oserí 'nénia asírari. Estaba sentado leyendo.""]","0","[]","Oserí 'nénia asírari. Estaba sentado leyendo.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000112","Asisi","Asisi","asisi","","Vi","Vi","Levantarse (de estar acostado)","1","[""Levantarse (de estar acostado)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000113","Atá","Atá","ata","","S","S","Arco (para flechas)","1","[""Arco (para flechas)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000114","Atachó","Atachó","atacho","","Vi","Vi","Pudrirse (mazorcas)","1","[""Pudrirse (mazorcas)""]","1","[""Atachórami podridas (mazorcas)""]","0","[]","Atachórami podridas (mazorcas)","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000115","Atahuépata","Atahuépata","atahuepata","","Vt","Vt","Podar","1","[""Podar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000116","Até","Até","ate","","Vi","Vi","Tener arco","1","[""Tener arco""]","1","[""[pp.: atéami]""]","1","[""pp.: atéami""]","[pp.: atéami]","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000117","Atí","Atí","ati","","Vi","Vi","Sing estar, estar sentado","1","[""Sing estar, estar sentado""]","1","[""[pl.: muchuhui]""]","1","[""pl.: muchuhui""]","[pl.: muchuhui]","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000118","Atisi","Atisi","atisi","","Vi","Vi","Estornudar","1","[""Estornudar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000119","Auché","Auché","auche","","Adv","Adv","Otro","1","[""Otro""]","1","[""Auché baisá niráa, tres tantos. Auché biré, otro. Auché biréana, en otra parte. Auché biréara oméachi, el próximo domingo. Auché jaré, otros. Auché pe ocuá, otro poco. Auché siné, otra vez.""]","0","[]","Auché baisá niráa, tres tantos. Auché biré, otro. Auché biréana, en otra parte. Auché biréara oméachi, el próximo domingo. Auché jaré, otros. Auché pe ocuá, otro poco. Auché siné, otra vez.","SRC-02","DICCIONARIO raramuri.pdf","8","8","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-000120","Auchecho","Auchecho","auchecho","","","Sin clasificar","","0","[]","1","[""Auchecho siné, otra vez. Auchecho siné aní, repetir. Auchecho siné cu ‘ya, reponer.""]","0","[]","Auchecho siné, otra vez. Auchecho siné aní, repetir. Auchecho siné cu ‘ya, reponer.","SRC-02","DICCIONARIO raramuri.pdf","8","9","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
