term_id,term_es,term_es_normalized,grammatical_label,equivalents_rrm,source_code,source_document,source_section,pdf_page,printed_page,extraction_status,validation_status,raw_entry
TERM-001974,trenza,trenza,f,hace trenzas choba hace trenzas para otra chobata,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,trenza f hace trenzas choba hace trenzas para otra chobata
TERM-001975,tres,tres,adj,biquiyá tres tantos auche baisá niráa en tres partes bicaná,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tres adj biquiyá tres tantos auche baisá niráa en tres partes bicaná
TERM-001976,trigo,trigo,m,turio paja de trigo turio cusurá segar el trigo turio siquiré tiempo de cortar trigo siquirécohuachi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,trigo m turio paja de trigo turio cusurá segar el trigo turio siquiré tiempo de cortar trigo siquirécohuachi
TERM-001977,triguillo,triguillo,m,basiahui (semilla; se usa para fermentar el tesgúino.) trillar vé rimisó (el trigo),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,triguillo m basiahui (semilla; se usa para fermentar el tesgúino.) trillar vé rimisó (el trigo)
TERM-001978,tripa,tripa,f,sihuá tiene tripas sihué,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tripa f sihuá tiene tripas sihué
TERM-001979,triste,triste,adj,"o'mónami está triste o'mona, sihué",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"triste adj o'mónami está triste o'mona, sihué"
TERM-001980,troje,troje,f,ricohui (reg.: troja) en la troje ricóhuachi tiene troje ricohua,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,troje f ricohui (reg.: troja) en la troje ricóhuachi tiene troje ricohua
TERM-001981,tronar,tronar,vi,"1. ri'yóchani, ri'ó (el cielo) 2. ra'néchané (tiro, trueno) está tronando el cielo ri'onó truena la pólvora ra'né (rifle)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"tronar vi 1. ri'yóchani, ri'ó (el cielo) 2. ra'néchané (tiro, trueno) está tronando el cielo ri'onó truena la pólvora ra'né (rifle)"
TERM-001982,tropezar,tropezar,vi,1. turupa 2. i'mé (andando),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tropezar vi 1. turupa 2. i'mé (andando)
TERM-001983,trozar,trozar,vt,1. ripuna 2. mité (con hacha),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,trozar vt 1. ripuna 2. mité (con hacha)
TERM-001984,trozo,trozo,m,cutega,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,trozo m cutega
TERM-001985,tá,ta,pron,"mujé, mi tú mismo mujé binoy",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"tá pron mujé, mi tú mismo mujé binoy"
TERM-001986,tuerto,tuerto,adj,biréana busugachi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tuerto adj biréana busugachi
TERM-001987,tuétano,tuetano,m,huacá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tuétano m huacá
TERM-001988,tumba,tumba,f,chu'huechi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tumba f chu'huechi
TERM-001989,tumbar,tumbar,vt,"1, ca'mina, najuina, na'mina 2. ricaba (sing.), ro'huaba (pl., buey O persona)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"tumbar vt 1, ca'mina, najuina, na'mina 2. ricaba (sing.), ro'huaba (pl., buey O persona)"
TERM-001990,tuna,tuna,f,napó,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tuna f napó
TERM-001991,turbio,turbio,adj,huicúami está turbia (el agua) huicú DICCIONARIO TARAHUMARA 128,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,turbio adj huicúami está turbia (el agua) huicú DICCIONARIO TARAHUMARA 128
TERM-001992,tuza,tuza,f,riposi (mamífero),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,tuza f riposi (mamífero)
TERM-001993,tuyo,tuyo,adj pos,"quemi, muje níhuara",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"tuyo adj pos quemi, muje níhuara"
TERM-001994,ubre,ubre,f,"casó, chi'huara",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"ubre f casó, chi'huara"
TERM-001995,último,ultimo,adj,jubáami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,último adj jubáami
TERM-001996,"un, uno","un, uno",adj,"biré, siné cada uno ibiri, ibíripi ni uno tarapé biré uno tras otro a'yapi uno por otro ibiripi niráa",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"un, uno adj biré, siné cada uno ibiri, ibíripi ni uno tarapé biré uno tras otro a'yapi uno por otro ibiripi niráa"
TERM-001997,ungido,ungido,adj,uchérami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,ungido adj uchérami
TERM-001998,ungir,ungir,vt,uché,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,ungir vt uché
TERM-001999,único,unico,adj,bi'néripi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,único adj bi'néripi
TERM-002000,unido,unido,adj,pl napahuícami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,unido adj pl napahuícami
TERM-002001,unir,unir,vt,napachota,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,unir vt napachota
TERM-002002,unos,unos,pron,"jaré unos a otros a'nagupi, ibiri, ibíripi",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"unos pron jaré unos a otros a'nagupi, ibiri, ibíripi"
TERM-002003,untar,untar,vt,uché,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,untar vt uché
TERM-002004,uña,una,f,sutú,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,uña f sutú
TERM-002005,urgente,urgente,adj,arigá 'huérari,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,urgente adj arigá 'huérari
TERM-002006,usado,usado,adj,lubuíami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,usado adj lubuíami
TERM-002007,usar,usar,vt,née,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,usar vt née
TERM-002008,usted,usted,pron,"mujé (sing.), 'yemi (pl.) de usted mujé níhuara de ustedes 'yemi níhuara",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"usted pron mujé (sing.), 'yemi (pl.) de usted mujé níhuara de ustedes 'yemi níhuara"
TERM-002009,útil,util,adj,hue iré,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,útil adj hue iré
TERM-002010,vaca,vaca,f,"huáasi, huacasí",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"vaca f huáasi, huacasí"
TERM-002011,vaciar,vaciar,vt,"cu'luhua, rohuá",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,"vaciar v£ cu'luhua, rohuá"
TERM-002012,vacunar,vacunar,vt,uché,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,vacunar ví uché
TERM-002013,vadear,vadear,vt,bojoní,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,vadear ví bojoní
TERM-002014,vaina,vaina,f,cajera,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,vaina f cajera
TERM-002015,valer,valer,vi,natiguí no vale mucho tasi 'me natiguí vale mucho hue natiguí,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,138,128,OCR estructurado,Pendiente de cotejo,valer vi natiguí no vale mucho tasi 'me natiguí vale mucho hue natiguí
TERM-002016,valiente,valiente,adj,aparúami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,valiente adj aparúami
TERM-002017,valor,valor,m,natigara,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,valor m natigara
TERM-002018,vanagloriarse,vanagloriarse,vr,nicahuera,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vanagloriarse vr nicahuera
TERM-002019,vanidoso,vanidoso,adj,níriami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vanidoso adj níriami
TERM-002020,vapor,vapor,m,hace vapor morina,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vapor m hace vapor morina
TERM-002021,vaqueta,vaqueta,f,mocá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vaqueta f mocá
TERM-002022,vaso,vaso,m,basi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vaso m basi
TERM-002023,vecino,vecino,m,murubé bitéami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vecino m murubé bitéami
TERM-002024,veinte,veinte,adj,osá macoy,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,veinte adj osá macoy
TERM-002025,vejiga,vejiga,f,sijarí,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vejiga f sijarí
TERM-002026,vela,vela,f,rajirí,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vela f rajirí
TERM-002027,veloz,veloz,adj,huarina,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,veloz adj huarina
TERM-002028,vena,vena,f,lábara,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vena f lábara
TERM-002029,venado,venado,m,"chamarí, chumarí",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"venado m chamarí, chumarí"
TERM-002030,vencer,vencer,vt,"1. omeba (sing.) 2. vi ni'yura, niyura (en una carrera o juego)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"vencer ví 1. omeba (sing.) 2. vi ni'yura, niyura (en una carrera o juego)"
TERM-002031,vender,vender,vt,"rariguibua, rarinéa",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"vender ví rariguibua, rarinéa"
TERM-002032,venenoso,venenoso,adj,omée,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,venenoso adj omée
TERM-002033,venir,venir,vi,"iná, norina allá viene echo'ná inaro",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"venir vi iná, norina allá viene echo'ná inaro"
TERM-002034,vénganse,venganse,imper,¡sisí! viniendo nahuagá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vénganse imper ¡sisí! viniendo nahuagá
TERM-002035,ventana,ventana,f,1. yéachi (abierta) 2. acabó (de la nariz),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,ventana f 1. yéachi (abierta) 2. acabó (de la nariz)
TERM-002036,ventilar,ventilar,vt,¡qué,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,ventilar vt ¡qué
TERM-002037,ver,ver,vt,"'né, rihuá, ritihuá, 'niná a verlo 'nemia (sing.), 'nébia (pl.) cuando estaban viéndolo 'nécohuachi podía ver machíiri el que ve ritéami que puede ver machíriami ve bien machíi viéndolo nigá, rihuisáa",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"ver vt 'né, rihuá, ritihuá, 'niná a verlo 'nemia (sing.), 'nébia (pl.) cuando estaban viéndolo 'nécohuachi podía ver machíiri el que ve ritéami que puede ver machíriami ve bien machíi viéndolo nigá, rihuisáa"
TERM-002038,verdad,verdad,f,"bichihuá, bichíhuari",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"verdad f bichihuá, bichíhuari"
TERM-002039,verdadero,verdadero,adj,bichíhuami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,verdadero adj bichíhuami
TERM-002040,verde,verde,adj,siyónami es verde siyona lo pinta de verde siyónahua,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,verde adj siyónami es verde siyona lo pinta de verde siyónahua
TERM-002041,vergiienza,vergiienza,f,sinvergienza que rihuérami tiene vergiienza ribuera,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vergiienza f sinvergienza que rihuérami tiene vergiienza ribuera
TERM-002042,verter,verter,vt,"huiró (sangre, tesgiino)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"verter vt huiró (sangre, tesgiino)"
TERM-002043,vertiginoso,vertiginoso,adj,está vertiginoso yema le causa vértigo yémta,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vertiginoso adj está vertiginoso yema le causa vértigo yémta
TERM-002044,vestido,vestido,m,tabáchami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vestido m tabáchami
TERM-002045,vez,vez,f,"siné (sing.), choquéami (pl.) a veces, de vez en cuando sinomí una vez sinepi una sola vez sinéami cáachi cuántas veces ¿quisabi? otra vez cu, auchecho, auchecho siné, auché siné muchas veces huisabé tal vez siné cáachi",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"vez f siné (sing.), choquéami (pl.) a veces, de vez en cuando sinomí una vez sinepi una sola vez sinéami cáachi cuántas veces ¿quisabi? otra vez cu, auchecho, auchecho siné, auché siné muchas veces huisabé tal vez siné cáachi"
TERM-002046,víbora,vibora,f,"1. sinohui (genérico) 2. banásani (de menos de un metro, negra, no tiene cascabel, vive en las barrancas) 3. bacarachi, macarachi (chica, rayas blancas) 4. chachámuri (chica, de cascabel) 5. huajomari (grande, pinta, no muy peligrosa) 6. sayahui (cascabel, grande)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"víbora f 1. sinohui (genérico) 2. banásani (de menos de un metro, negra, no tiene cascabel, vive en las barrancas) 3. bacarachi, macarachi (chica, rayas blancas) 4. chachámuri (chica, de cascabel) 5. huajomari (grande, pinta, no muy peligrosa) 6. sayahui (cascabel, grande)"
TERM-002047,vida,vida,f,dar vida ihvita,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vida f dar vida ihvita
TERM-002048,vieja,vieja,f,"huiráami (sing.), 'huécami (pl; mujeres) 2. adj chérami (cosas)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"vieja 1. f huiráami (sing.), 'huécami (pl; mujeres) 2. adj chérami (cosas)"
TERM-002049,viejo,viejo,adj,"ochérami (sing., hombres) 2. s 'ochérami (pl.)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,"viejo 1. adj ochérami (sing., hombres) 2. s 'ochérami (pl.)"
TERM-002050,viento,viento,m,bajicháhuari (frío del norte) hacer viento frío del norte bajichahua hace viento hue icá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,viento m bajicháhuari (frío del norte) hacer viento frío del norte bajichahua hace viento hue icá
TERM-002051,vientre,vientre,m,ropá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,139,129,OCR estructurado,Pendiente de cotejo,vientre m ropá
